DATAFLOW,REF_AREA,COUNTERPART_AREA,MEASURE,UNIT_MEASURE,VISITOR_TYPE,ACCOMMODATION_TYPE,SOURCE,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_STATUS2,UNIT_MULT
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),THA,AUS,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,775010,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),NZL,AUS,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,1385323,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),HUN,AUT,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,360148,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),HUN,AUT,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,1091739,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),DEU,AUT,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,2131281,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),HRV,AUT,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,1509652,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),SVN,AUT,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,420244,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),SVK,AUT,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,90893,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),LUX,BEL,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,242921,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),DEU,BEL,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,1465552,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),FRA,BEL,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,5021189,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),MAR,BEL,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,1126791,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),MEX,CAN,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,2642462,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),CRI,CAN,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,272256,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),BRA,CHL,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,653895,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),ARG,CHL,TOP_MKT,PS,OVERNIGHT,_T,TDS,2025,745845,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),ARG,CHL,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,991545,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),HUN,CZE,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,390859,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),HUN,CZE,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,561182,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),AUT,CZE,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,956620,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),HRV,CZE,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,729356,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),SVK,CZE,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,689313,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),DEU,DNK,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,1529761,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),LVA,EST,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,180489,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),FIN,EST,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,615000,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),EST,FIN,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,696483,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),EST,FIN,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,1031462,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),MEX,FRA,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,306036,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),ROU,FRA,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,114546,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),MAR,FRA,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,5194625,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),DEU,FRA,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,1849028,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),FIN,FRA,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,129440,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),CAN,FRA,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,620749,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),BE3,FRA,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,222445,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),BE2,FRA,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,330163,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),BE1,FRA,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,436603,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),BEL,FRA,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,989211,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),MNE,FRA,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,93778,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),MLT,FRA,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,295396,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),MLT,FRA,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,182819,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),BRA,FRA,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,235163,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),USA,FRA,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,1706081,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),GBR,FRA,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,3611000,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),ESP,FRA,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,12922998,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),ESP,FRA,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,6551945,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),PRT,FRA,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,1838691,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),LUX,FRA,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,179447,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),ITA,FRA,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,6098279,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),ITA,FRA,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,5360149,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),ISR,FRA,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,129400,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),IRL,FRA,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,391600,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),IRL,FRA,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,275262,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),ISL,FRA,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,95589,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),GRC,FRA,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,1992443,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),GRC,FRA,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,1816131,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),CHE,FRA,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,1016108,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),SVN,DEU,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,722730,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),SVK,DEU,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,152822,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),PRT,DEU,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,1971391,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),EST,DEU,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,116797,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),DNK,DEU,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,4771738,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),CZE,DEU,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,2372694,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),CAN,DEU,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,314267,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),BE3,DEU,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,94683,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),BEL,DEU,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,709977,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),AUT,DEU,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,12969982,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),POL,DEU,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,6254000,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),POL,DEU,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,1803918,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),NOR,DEU,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,1217382,E,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),NLD,DEU,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,7542000,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),LUX,DEU,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,238235,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),LTU,DEU,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,242800,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),LTU,DEU,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,154540,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),LVA,DEU,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,165702,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),ITA,DEU,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,9943331,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),IRL,DEU,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,462600,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),IRL,DEU,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,365466,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),ISL,DEU,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,141879,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),HUN,DEU,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,634412,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),GRC,DEU,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,5402323,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),GRC,DEU,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,3521428,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),FRA,DEU,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,7672061,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),FIN,DEU,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,437000,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),FIN,DEU,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,310463,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),MLT,DEU,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,248778,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),TUR,DEU,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,6493272,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),ITA,DEU,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,14053919,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),ISR,DEU,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,25300,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),HUN,DEU,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,1931879,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),EST,DEU,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,169833,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),BE2,DEU,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,370694,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),BE1,DEU,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,244600,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),ROU,DEU,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,244730,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),ROU,DEU,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,227478,B,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),MAR,DEU,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,843024,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),MNE,DEU,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,144172,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),MLT,DEU,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,163479,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),HRV,DEU,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,3071567,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),BGR,DEU,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,246517,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),USA,DEU,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,1994786,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),GBR,DEU,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,3342000,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),TUR,DEU,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,8537079,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),CHE,DEU,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,2307189,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),ESP,DEU,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,11939029,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),ROU,HUN,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,1267033,B,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),ROU,HUN,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,117395,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),BGR,ISR,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,157246,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),ESP,ITA,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,3465211,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),ESP,ITA,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,5497603,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),SVN,ITA,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,522816,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),GRC,ITA,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,1390862,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),GRC,ITA,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,2025852,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),DEU,ITA,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,1577424,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),CZE,ITA,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,433854,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),BE2,ITA,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,83983,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),BE1,ITA,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,132260,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),AUT,ITA,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,996516,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),ROU,ITA,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,215566,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),BE3,ITA,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,29131,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),BEL,ITA,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,245374,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),ROU,ITA,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,224541,B,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),MLT,ITA,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,339746,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),MLT,ITA,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,616326,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),HRV,ITA,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,911059,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),KOR,JPN,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,3224079,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),CAN,JPN,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,53831,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),AUS,JPN,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,397312,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),USA,JPN,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,1843879,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),LTU,LVA,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,145526,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),EST,LVA,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,250902,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),EST,LVA,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,395215,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),EST,LTU,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,81446,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),EST,LTU,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,110502,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),COL,MEX,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,365560,P,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),NOR,NLD,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,494962,E,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),LUX,NLD,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,314180,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),GRC,NLD,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,1041901,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),DEU,NLD,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,5250119,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),FRA,NLD,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,5887772,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),DNK,NLD,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,909394,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),BE3,NLD,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,159930,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),BE2,NLD,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,843856,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),BE1,NLD,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,172733,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),BEL,NLD,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,1176519,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),PRT,NLD,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,827521,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),AUT,NLD,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,1841947,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),TUR,NLD,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,1280288,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),MLT,POL,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,166197,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),MLT,POL,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,264479,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),BGR,POL,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,269531,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),SVK,POL,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,323906,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),LTU,POL,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,351100,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),LTU,POL,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,174266,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),HUN,POL,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,687129,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),DEU,POL,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,1471375,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),EST,POL,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,80512,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),CZE,POL,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,839229,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),HUN,SVK,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,619287,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),BEL,ESP,TOP_MKT,PS,OVERNIGHT,_T,TSS,2024,302240,A,A,0
OECD.CFE.TOU:DSD_TOURISM_INTER@DF_INBOUND(1.0),MAR,ESP,TOP_MKT,PS,OVERNIGHT,_T,TDS,2024,4052867,A,A,0
